oepid,accreditor,pred_degree,highest_degree,control,region,admission_rate,ccbasic,in_state_tuit,out_state_tuit,prog_year_tuit,revenue_tuit,avg_faculty_salary,two_yr_default,three_yr_default,sat_avg,prop_loan,name,address,ZIP,fips,city,state,cbsa,csa,longitude,latitude,extracted_year
267819,,Associate,NA,Private For-Profit,Great Lakes,,,17171.0,17171.0,,,,,0.196,,,Bryant & Stratton College-Racine,"Mount Pleasant, WI - 1320 Warwick Way",53406-4375,55.0,Mount Pleasant,WI,39540.0,376.0,-87.865106,42.717969,2019-01-01
2165102,,Associate,Associate,Private Non-Profit,Outlying Areas,1.0,,6200.0,6200.0,,13326.0,2550.0,,0.019,,,EDP University of Puerto Rico-Villalba,"Villalba, PR - Road #149, Km. 54.2 Barrio Villalba Arriba",00766-2353,72.0,Villalba,PR,38660.0,434.0,-66.505648,18.109811,2019-01-01
405745,,Associate,NA,Private For-Profit,Southwest,,,15000.0,15000.0,,,,,0.2,,0.2308,National American University-Killeen,"Killeen, TX - 203 W. Jasper Ste. 200",76542-1321,48.0,Killeen,TX,28660.0,-2.0,-97.742521,31.101727,2019-01-01
4205202,,Certificate,Certificate,Private For-Profit,Southwest,,,,,10950.0,4221.0,,,0.312,,0.2424,Wade Gordon Hairdressing Academy,"Amarillo, TX - 121 Westgate Parkway Suite 40",79121-0548,48.0,Amarillo,TX,11100.0,108.0,-101.934619,35.183525,2019-01-01
2155311,,Graduate,NA,Private Non-Profit,Southwest,,,,,,,7708.0,,0.043,,,Chicago School of Professional Psychology at Dallas,"Richardson, TX - 2101 Waterview Parkway",75080-2208,48.0,Richardson,TX,19100.0,206.0,-96.75721,32.979753,2019-01-01
4276300,,Certificate,Certificate,Private For-Profit,Southeast,,,,,9200.0,4139.0,,,,,0.0,American Massage & Bodywork Institute,"Vienna, VA - 1593 Spring Hill Road, Suite 210",22182-2245,51.0,Vienna,VA,47900.0,548.0,-77.244736,38.926154,2019-01-01
4276800,,Certificate,Certificate,Private For-Profit,Southeast,,,,,11875.0,8129.0,,,,,0.0714,KCK Beauty & Barber Academy,"Jacksonville, FL - 10592 Balmoral Circle East",32118-5578,12.0,Jacksonville,FL,27260.0,300.0,-81.652099,30.428106,2019-01-01
4277700,,Certificate,Certificate,Private For-Profit,Far West,,,,,17700.0,9259.0,,,,,0.0,California College of Barbering and Cosmetology,"Stockton, CA - 1024 E March Lane",95210,6.0,Stockton,CA,44700.0,488.0,-121.293756,38.000656,2019-01-01
1067401,,Bachelor,Graduate,Public,Southwest,,,,,,12317.0,18393.0,,0.008,,0.7143,,"nan, nan - nan",,,,,,,,,2019-01-01
2482401,,Graduate,NA,Private For-Profit,Outlying Areas,,,,,,8064.0,2767.0,,0.035,,,Ponce Health Sciences University-Centro Universitario de San Juan,"Santurce, PR - Calle Rosales, Esq San Antonio Parada 26 1/2",00914-8505,72.0,Santurce,PR,41980.0,490.0,-66.059619,18.441175,2019-01-01
3128105,,Associate,NA,Private For-Profit,Southwest,,,,,16000.0,0.0,3903.0,,0.107,,0.8026,The College of Health Care Professions-South San Antonio,"San Antonio, TX - 1964 SW Military Drive",78221-1474,48.0,San Antonio,TX,41700.0,484.0,-98.525559,29.355101,2019-01-01
4218501,,Certificate,Certificate,Private For-Profit,Mid East,,,,,16832.0,1666.0,,,0.085,,0.5476,Innovate Salon Academy,"Ewing, NJ - 25 Scotch Road",08628-0000,34.0,Ewing,NJ,45940.0,408.0,-74.802873,40.26517,2019-01-01
638521,,Bachelor,NA,Private For-Profit,Southeast,1.0,,19375.0,19375.0,,24145.0,6620.0,,0.035,,,Chamberlain University-Louisiana,"Jefferson, LA - 400 Labarre Road",70121,22.0,Jefferson,LA,35380.0,406.0,-90.152655,29.962307,2019-01-01
246100,,Bachelor,Bachelor,Private Non-Profit,Plains,,,6247.0,6247.0,,9970.0,5794.0,,0.131,,0.5317,Drury University,"Springfield, MO - 900 N. Benton Ave",65802-3791,29.0,Springfield,MO,44180.0,-2.0,-93.286192,37.219681,2019-01-01
246100,,Bachelor,Bachelor,Private Non-Profit,Plains,,,6247.0,6247.0,,9970.0,5794.0,,0.131,,0.5317,Drury University-College of Continuing Professional Studies,"Springfield, MO - 900 North Benton Avenue",65802,29.0,Springfield,MO,44180.0,-2.0,-93.286693,37.218523,2019-01-01
4276500,,Certificate,Certificate,Private For-Profit,Southeast,,,,,4200.0,26630.0,,,,,0.0,Global Medical & Technical Training Institute,"Miami, FL - 1830 NW 7th Street, Suite 200",33125-3562,12.0,Miami,FL,33100.0,370.0,-80.225343,25.779693,2019-01-01
720301,,Certificate,Certificate,Private For-Profit,Far West,,,,,20000.0,9894.0,,,0.145,,0.5833,Salon Success Academy-West Covina,"West Covina, CA - 112 Plaza Drive Suite 166",91790-2876,6.0,West Covina,CA,31080.0,348.0,-117.933801,34.070568,2019-01-01
180500,,Bachelor,Bachelor,Private Non-Profit,Great Lakes,,,10224.0,10224.0,,6964.0,7548.0,,0.256,,0.8764,Indiana Institute of Technology,"Fort Wayne, IN - 1600 E Washington Blvd",46803-1228,18.0,Fort Wayne,IN,23060.0,258.0,-85.116479,41.078365,2019-01-01
180500,,Bachelor,Bachelor,Private Non-Profit,Great Lakes,,,10224.0,10224.0,,6964.0,7548.0,,0.256,,0.8764,Indiana Institute of Technology-College of Professional Studies,"Fort Wayne, IN - 1600 E. Washington Blvd.",46803,18.0,Fort Wayne,IN,23060.0,258.0,-85.115424,41.076613,2019-01-01
3104401,,Certificate,NA,Private For-Profit,Outlying Areas,,,,,10723.0,,,,,,,Advantage Technical College,"San Juan, PR - Ponce de Leon Avenue #818",00907-0000,72.0,San Juan,PR,41980.0,490.0,-66.081082,18.454692,2019-01-01
4144301,,Certificate,NA,Private For-Profit,Far West,,,,,,0.0,,,0.052,,0.6154,Institute of Culinary Education,"Pasadena, CA - 521 East Green Street",91101-5221,6.0,Pasadena,CA,31080.0,348.0,-118.139351,34.144829,2019-01-01
2362004,,Certificate,NA,Private For-Profit,Mid East,,,,,34950.0,,,,0.15,,,Universal Technical Institute-Bloomfield,"Bloomfield, NJ - 1515 Broad Street",07003-3002,34.0,Bloomfield,NJ,35620.0,408.0,-74.180997,40.841102,2019-01-01
4238601,,Certificate,Certificate,Private For-Profit,Southeast,,,,,14850.0,,,,0.05,,0.8148,Gould's Academy,"Bartlett, TN - 8000 US Highway 64",38133-4067,47.0,Bartlett,TN,32820.0,368.0,-89.795642,35.206685,2019-01-01
3889301,,Associate,NA,Private For-Profit,Far West,0.5,,,,33740.0,,6250.0,,0.025,,,Stanbridge University-Los Angeles,"Alhambra, CA - 2215 West Mission Road",91803-1310,6.0,Alhambra,CA,31080.0,348.0,-118.14879,34.080319,2019-01-01
4162401,,Certificate,Certificate,Private For-Profit,Southwest,,,,,15500.0,2888.0,,,0.077,,0.7391,Toni & Guy Hairdressing Academy-Rio Rancho,"Rio Rancho, NM - 1001 Golf Course Road #104 & #105",87124-2575,35.0,Rio Rancho,NM,10740.0,106.0,-106.677601,35.241061,2019-01-01
3915304,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,17727.0,,2997.0,,0.115,,0.7105,Career Quest Learning Center-Bay City Branch,"Bay City, MI - 3900 State Street Road Ste 200",48706-1234,26.0,Bay City,MI,13020.0,474.0,-83.896598,43.626928,2019-01-01
3970402,,Associate,NA,Private For-Profit,Plains,,,,,14250.0,9160.0,3333.0,,0.069,,0.8696,WellSpring School of Allied Health-Springfield,"Springfield, MO - 229 East Commercial Street",65803-2939,29.0,Springfield,MO,44180.0,-2.0,-93.291006,37.229916,2019-01-01
104703,,NA,NA,Public,Southeast,,,8908.0,16708.0,,,,,0.098,,,,"nan, nan - nan",,,,,,,,,2019-01-01
104755,,NA,NA,Public,Southeast,,,8908.0,16708.0,,,,,0.098,,,,"nan, nan - nan",,,,,,,,,2019-01-01
104754,,NA,NA,Public,Southeast,,,8908.0,16708.0,,,,,0.098,,,,"nan, nan - nan",,,,,,,,,2019-01-01
104700,,NA,NA,Public,Southeast,,,8112.0,8112.0,,,,,0.098,,,Troy University,"Troy, AL - University Avenue",36082-0001,1.0,Troy,AL,45980.0,-2.0,-85.957094,31.800672,2019-01-01
104700,,NA,NA,Public,Southeast,,,6000.0,6000.0,,,,,0.098,,,Troy University,"Troy, AL - University Avenue",36082-0001,1.0,Troy,AL,45980.0,-2.0,-85.957094,31.800672,2019-01-01
3023401,,NA,NA,Private For-Profit,Southeast,,,,,18400.0,,,,0.208,,,,"nan, nan - nan",,,,,,,,,2019-01-01
109702,,NA,NA,Private Non-Profit,Southeast,,,,,,,,,0.038,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2341702,,NA,NA,Private For-Profit,Southeast,,,,,15944.0,,,,0.316,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2341701,,NA,NA,Private For-Profit,Southeast,,,,,15944.0,,,,0.316,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2341703,,NA,NA,Private For-Profit,Southeast,,,,,15944.0,,,,0.316,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2341704,,NA,NA,Private For-Profit,Southeast,,,,,15944.0,,,,0.316,,,,"nan, nan - nan",,,,,,,,,2019-01-01
573201,,NA,NA,Public,Southeast,,,2830.0,4090.0,,,,,0.125,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1111707,,NA,NA,Private For-Profit,Far West,,,,,,,,,0.03,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1111705,,NA,NA,Private For-Profit,Far West,,,,,,,,,0.03,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1111706,,NA,NA,Private For-Profit,Far West,,,,,,,,,0.03,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1111704,,NA,NA,Private For-Profit,Far West,,,,,,,,,0.03,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1111710,,NA,NA,Private For-Profit,Far West,,,,,,,,,0.03,,,,"nan, nan - nan",,,,,,,,,2019-01-01
3131301,,NA,NA,Private For-Profit,Far West,,,,,,,,,0.032,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1179201,,NA,NA,Private Non-Profit,Far West,,,,,,,,,0.047,,,,"nan, nan - nan",,,,,,,,,2019-01-01
120518,,NA,NA,Private Non-Profit,Far West,,,,,,,,,0.042,,,,"nan, nan - nan",,,,,,,,,2019-01-01
120522,,NA,NA,Private Non-Profit,Far West,,,,,,,,,0.042,,,,"nan, nan - nan",,,,,,,,,2019-01-01
120504,,NA,NA,Private Non-Profit,Far West,,,,,,,,,0.042,,,,"nan, nan - nan",,,,,,,,,2019-01-01
121203,,NA,NA,Private Non-Profit,Far West,,,14292.0,,,,,,0.084,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2255401,,NA,NA,Private For-Profit,Far West,,,,,18900.0,,,,0.051,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2539501,,NA,NA,Public,Far West,,,1142.0,8054.0,,,,,0.083,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2270602,,NA,NA,Private Non-Profit,Southeast,,,10060.0,,,,,,0.071,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1047402,,NA,NA,Private Non-Profit,Far West,,,36134.0,,,,,,0.068,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1047403,,NA,NA,Private Non-Profit,Far West,,,9900.0,,,,,,0.068,,,,"nan, nan - nan",,,,,,,,,2019-01-01
123901,,NA,NA,Public,Far West,,,1336.0,7344.0,,,,,0.139,,,,"nan, nan - nan",,,,,,,,,2019-01-01
124301,,NA,NA,Private Non-Profit,Far West,,,41170.0,,,,,,0.033,,,,"nan, nan - nan",,,,,,,,,2019-01-01
115101,,NA,NA,Public,Far West,,,,,,,,,0.029,,,,"nan, nan - nan",,,,,,,,,2019-01-01
128001,,NA,NA,Public,Far West,,,1288.0,8848.0,,,,,0.231,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120705,,NA,NA,Private For-Profit,Far West,,,,,15900.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120700,,NA,NA,Private For-Profit,Far West,,,,,30175.0,,,,0.214,,,San Joaquin Valley College-Visalia,"Visalia, CA - 8344 W Mineral King Ave",93291-9283,6.0,Visalia,CA,47300.0,-2.0,-119.384981,36.328049,2019-01-01
2120700,,NA,NA,Private For-Profit,Far West,,,,,30175.0,,,,0.214,,,San Joaquin Valley College-Central Administrative Office,"Visalia, CA - 3828 W. Caldwell Ave.",93277,6.0,Visalia,CA,47300.0,-2.0,-119.333362,36.298938,2019-01-01
2120703,,NA,NA,Private For-Profit,Far West,,,,,47850.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120701,,NA,NA,Private For-Profit,Far West,,,,,32600.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120702,,NA,NA,Private For-Profit,Far West,,,,,29785.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120704,,NA,NA,Private For-Profit,Far West,,,,,47850.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120706,,NA,NA,Private For-Profit,Far West,,,,,15900.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120707,,NA,NA,Private For-Profit,Far West,,,,,47850.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120708,,NA,NA,Private For-Profit,Far West,,,,,15900.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120709,,NA,NA,Private For-Profit,Far West,,,,,15900.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120711,,NA,NA,Private For-Profit,Far West,,,,,15900.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120712,,NA,NA,Private For-Profit,Far West,,,,,57150.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120713,,NA,NA,Private For-Profit,Far West,,,,,15900.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120714,,NA,NA,Private For-Profit,Far West,,,,,15900.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2120716,,NA,NA,Private For-Profit,Far West,,,,,17900.0,,,,0.214,,,,"nan, nan - nan",,,,,,,,,2019-01-01
132604,,NA,NA,Private Non-Profit,Far West,,,,,,,,,0.007,,,,"nan, nan - nan",,,,,,,,,2019-01-01
884601,,NA,NA,Private Non-Profit,Far West,,,,,,,,,0.012,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1014802,,NA,NA,Private For-Profit,Rocky Mountains,,,11482.0,,,,,,0.188,,,,"nan, nan - nan",,,,,,,,,2019-01-01
135201,,NA,NA,Private Non-Profit,Mid East,,,,,,,,,0.0,,,,"nan, nan - nan",,,,,,,,,2019-01-01
135202,,NA,NA,Private Non-Profit,Southwest,,,,,,,,,0.0,,,,"nan, nan - nan",,,,,,,,,2019-01-01
136201,,NA,NA,Public,Rocky Mountains,,,,,,,,,0.175,,,,"nan, nan - nan",,,,,,,,,2019-01-01
136202,,NA,NA,Public,Rocky Mountains,,,3975.0,6358.0,,,,,0.175,,,,"nan, nan - nan",,,,,,,,,2019-01-01
136203,,NA,NA,Public,Rocky Mountains,,,,,,,,,0.175,,,,"nan, nan - nan",,,,,,,,,2019-01-01
976504,,NA,NA,Public,New England,,,,,,,,,0.09,,,,"nan, nan - nan",,,,,,,,,2019-01-01
976505,,NA,NA,Public,New England,,,,,,,,,0.09,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1077910,,NA,NA,Private For-Profit,New England,,,17220.0,,,,,,0.26,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1077903,,NA,NA,Private For-Profit,New England,,,17220.0,,,,,,0.26,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1077902,,NA,NA,Private For-Profit,New England,,,17220.0,,,,,,0.26,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1077905,,NA,NA,Private For-Profit,New England,,,17220.0,,,,,,0.26,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1077906,,NA,NA,Private For-Profit,New England,,,17220.0,,,,,,0.26,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1077914,,NA,NA,Private For-Profit,New England,,,17220.0,,,,,,0.26,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1172702,,NA,NA,Public,Mid East,,,4904.0,11632.0,,,,,0.134,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1172703,,NA,NA,Public,Mid East,,,4904.0,11632.0,,,,,0.134,,,,"nan, nan - nan",,,,,,,,,2019-01-01
145904,,NA,NA,Private For-Profit,Mid East,,,13380.0,,,,,,0.104,,,,"nan, nan - nan",,,,,,,,,2019-01-01
146601,,NA,NA,Private Non-Profit,Southeast,,,,,,,,,0.047,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151901,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151902,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151904,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151906,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151908,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151909,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151903,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151910,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151914,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151913,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151911,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151912,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151917,,NA,NA,Private Non-Profit,Southeast,,,20008.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151920,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151921,,NA,NA,Private Non-Profit,Southeast,,,20208.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2151922,,NA,NA,Private Non-Profit,Southeast,,,29920.0,,,,,,0.064,,,,"nan, nan - nan",,,,,,,,,2019-01-01
560801,,NA,NA,Public,Southeast,,,3251.0,11805.0,,,,,,,,,"nan, nan - nan",,,,,,,,,2019-01-01
869411,,NA,NA,Private For-Profit,Southeast,,,10935.0,,,,,,0.073,,,,"nan, nan - nan",,,,,,,,,2019-01-01
869413,,NA,NA,Private For-Profit,Southeast,,,10935.0,,,,,,0.073,,,,"nan, nan - nan",,,,,,,,,2019-01-01
869420,,NA,NA,Private For-Profit,Southeast,,,10935.0,,,,,,0.073,,,,"nan, nan - nan",,,,,,,,,2019-01-01
869422,,NA,NA,Private For-Profit,Southeast,,,10935.0,,,,,,0.073,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1303909,,NA,NA,Private For-Profit,Southeast,,,,,,,,,0.116,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1099701,,NA,NA,Public,Southeast,,,4616.0,10813.0,,,,,0.17,,,,"nan, nan - nan",,,,,,,,,2019-01-01
1099702,,NA,NA,Public,Southeast,,,4164.0,10361.0,,,,,0.17,,,,"nan, nan - nan",,,,,,,,,2019-01-01
172725,,NA,NA,Private Non-Profit,Great Lakes,,,,,,,,,,,,,"nan, nan - nan",,,,,,,,,2019-01-01
998701,,NA,NA,Private Non-Profit,Great Lakes,,,,,,,,,0.009,,,,"nan, nan - nan",,,,,,,,,2019-01-01
998702,,NA,NA,Private Non-Profit,Great Lakes,,,,,,,,,0.009,,,,"nan, nan - nan",,,,,,,,,2019-01-01
177302,,NA,NA,Public,Great Lakes,,,2000.0,2000.0,,,,,0.139,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2241701,,NA,NA,Private For-Profit,Great Lakes,,,,,15100.0,,,,0.088,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2241702,,NA,NA,Private For-Profit,Southeast,,,,,15100.0,,,,0.088,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2241703,,NA,NA,Private For-Profit,Great Lakes,,,,,15100.0,,,,0.088,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991707,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991736,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991713,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991735,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991715,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991720,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991745,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991747,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991744,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991725,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991731,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991752,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991750,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,,"nan, nan - nan",,,,,,,,,2019-01-01
991700,,NA,NA,Public,Great Lakes,,,4368.0,8402.0,,,,,0.178,,,Ivy Tech Community College,"Indianapolis, IN - 50 W. Fall Creek Parkway N. Drive",46208-5752,18.0,Indianapolis,IN,26900.0,294.0,-86.158213,39.803753,2019-01-01
184001,,NA,NA,Private Non-Profit,Great Lakes,,,,,,,,,0.007,,,,"nan, nan - nan",,,,,,,,,2019-01-01
186601,,NA,NA,Private Non-Profit,Plains,,,13104.0,,,,,,0.098,,,,"nan, nan - nan",,,,,,,,,2019-01-01
190302,,NA,NA,Private Non-Profit,Plains,,,,,,,,,0.059,,,,"nan, nan - nan",,,,,,,,,2019-01-01
190301,,NA,NA,Private Non-Profit,Plains,,,12840.0,,,,,,0.059,,,,"nan, nan - nan",,,,,,,,,2019-01-01
191008,,NA,NA,Public,Plains,,,2304.0,3872.0,,,,,0.051,,,,"nan, nan - nan",,,,,,,,,2019-01-01
191007,,NA,NA,Public,Plains,,,2304.0,3872.0,,,,,0.051,,,,"nan, nan - nan",,,,,,,,,2019-01-01
195403,,NA,NA,Private Non-Profit,Southeast,,,,,,,,,0.042,,,,"nan, nan - nan",,,,,,,,,2019-01-01
195404,,NA,NA,Private Non-Profit,Southeast,,,,,,,,,0.042,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2337201,,NA,NA,Private For-Profit,Great Lakes,,,,,15100.0,,,,0.092,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2337205,,NA,NA,Private For-Profit,Great Lakes,,,,,15100.0,,,,0.092,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2337203,,NA,NA,Private For-Profit,Great Lakes,,,,,15100.0,,,,0.092,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2337207,,NA,NA,Private For-Profit,Great Lakes,,,,,15100.0,,,,0.092,,,,"nan, nan - nan",,,,,,,,,2019-01-01
2337208,,NA,NA,Private For-Profit,Southeast,,,,,15100.0,,,,0.092,,,,"nan, nan - nan",,,,,,,,,2019-01-01
202401,,NA,NA,Public,Southeast,,,,,,,,,0.109,,,,"nan, nan - nan",,,,,,,,,2019-01-01
